ID,Name,State,Value,Rank,Anomaly (1901-2000 base period),1901-2000 Mean
AL-001,Autauga County,Alabama,61.2,105,7.64,53.56
AL-003,Baldwin County,Alabama,64.56,83,2.6,61.96
AL-005,Barbour County,Alabama,57.68,94,5.37,52.31
AL-007,Bibb County,Alabama,59.58,96,4.31,55.27
AL-009,Blount County,Alabama,59.41,89,3.76,55.65
AL-011,Bullock County,Alabama,58.69,98,6.62,52.07
AL-013,Butler County,Alabama,58.12,81,2.4,55.72
AL-015,Calhoun County,Alabama,60.97,107,7.56,53.41
AL-017,Chambers County,Alabama,58.84,95,5.52,53.32
AL-019,Cherokee County,Alabama,56.13,77,2.55,53.58
AL-021,Chilton County,Alabama,61.06,103,6.8,54.26
AL-023,Choctaw County,Alabama,54.26,57,-2.61,56.87
AL-025,Clarke County,Alabama,54.71,51,-3.22,57.93
AL-027,Clay County,Alabama,63.81,106,7.94,55.87
AL-029,Cleburne County,Alabama,63.25,114,9.29,53.96
AL-031,Coffee County,Alabama,56.4,67,0.18,56.22
AL-033,Colbert County,Alabama,62.26,104,8.67,53.59
AL-035,Conecuh County,Alabama,60.55,78,2.52,58.03
AL-037,Coosa County,Alabama,62.13,104,7.45,54.68
AL-039,Covington County,Alabama,55.51,53,-3.15,58.66
AL-041,Crenshaw County,Alabama,60.35,93,4.98,55.37
AL-043,Cullman County,Alabama,64.6,108,8.43,56.17
AL-045,Dale County,Alabama,52.58,51,-1.84,54.42
AL-047,Dallas County,Alabama,55.86,86,3.01,52.85
AL-049,DeKalb County,Alabama,58.83,78,3.32,55.51
AL-051,Elmore County,Alabama,64.63,119,11.15,53.48
AL-053,Escambia County,Alabama,59.36,61,-1.11,60.47
AL-055,Etowah County,Alabama,55.78,72,1.29,54.49
AL-057,Fayette County,Alabama,69.31,116,12.99,56.32
AL-059,Franklin County,Alabama,62.16,95,7.4,54.76
AL-061,Geneva County,Alabama,51.99,37,-5.24,57.23
AL-063,Greene County,Alabama,61.99,113,9.01,52.98
AL-065,Hale County,Alabama,57.7,90,3.93,53.77
AL-067,Henry County,Alabama,50.66,46,-2.69,53.35
AL-069,Houston County,Alabama,51.55,46,-2.62,54.17
AL-071,Jackson County,Alabama,59.07,86,4.31,54.76
AL-073,Jefferson County,Alabama,59.39,87,3.78,55.61
AL-075,Lamar County,Alabama,62.45,101,7.45,55
AL-077,Lauderdale County,Alabama,59,90,4.97,54.03
AL-079,Lawrence County,Alabama,59.26,90,5.8,53.46
AL-081,Lee County,Alabama,59.4,102,7.1,52.3
AL-083,Limestone County,Alabama,57.26,86,3.49,53.77
AL-085,Lowndes County,Alabama,57.37,94,4.99,52.38
AL-087,Macon County,Alabama,58.58,96,6.85,51.73
AL-089,Madison County,Alabama,59.5,95,5.11,54.39
AL-091,Marengo County,Alabama,51.79,51,-2.42,54.21
AL-093,Marion County,Alabama,60.37,87,4.72,55.65
AL-095,Marshall County,Alabama,59.59,94,5.16,54.43
AL-097,Mobile County,Alabama,66.27,86,3.71,62.56
AL-099,Monroe County,Alabama,58.07,68,0.8,57.27
AL-101,Montgomery County,Alabama,60.67,109,8.53,52.14
AL-103,Morgan County,Alabama,59.76,98,5.75,54.01
AL-105,Perry County,Alabama,54.56,74,0.91,53.65
AL-107,Pickens County,Alabama,63.1,107,9.67,53.43
AL-109,Pike County,Alabama,62.02,105,7.63,54.39
AL-111,Randolph County,Alabama,61.84,105,7.14,54.7
AL-113,Russell County,Alabama,56,96,6.14,49.86
AL-115,St. Clair County,Alabama,58.7,85,3.51,55.19
AL-117,Shelby County,Alabama,59.96,91,5,54.96
AL-119,Sumter County,Alabama,56.44,80,2.32,54.12
AL-121,Talladega County,Alabama,61.17,100,7.41,53.76
AL-123,Tallapoosa County,Alabama,60.51,101,6.26,54.25
AL-125,Tuscaloosa County,Alabama,61.59,103,6.13,55.46
AL-127,Walker County,Alabama,63.31,102,6.7,56.61
AL-129,Washington County,Alabama,55.73,44,-3.99,59.72
AL-131,Wilcox County,Alabama,54.91,71,0.61,54.3
AL-133,Winston County,Alabama,63.73,102,7.23,56.5
AZ-001,Apache County,Arizona,8.23,10,-5.2,13.43
AZ-003,Cochise County,Arizona,7.6,4,-6.97,14.57
AZ-005,Coconino County,Arizona,8.59,10,-4.97,13.56
AZ-007,Gila County,Arizona,10.66,5,-10.02,20.68
AZ-009,Graham County,Arizona,7.2,2,-7.99,15.19
AZ-011,Greenlee County,Arizona,8.18,2,-8.56,16.74
AZ-012,La Paz County,Arizona,1.73,4,-4.23,5.96
AZ-013,Maricopa County,Arizona,3.32,3,-5.92,9.24
AZ-015,Mohave County,Arizona,5.06,8,-5.49,10.55
AZ-017,Navajo County,Arizona,7.12,8,-5.21,12.33
AZ-019,Pima County,Arizona,5.87,3,-6.58,12.45
AZ-021,Pinal County,Arizona,5.9,2,-6.6,12.5
AZ-023,Santa Cruz County,Arizona,9.91,3,-8.45,18.36
AZ-025,Yavapai County,Arizona,8.88,8,-7.35,16.23
AZ-027,Yuma County,Arizona,0.96,2,-3.9,4.86
AR-001,Arkansas County,Arkansas,52.31,79,1.25,51.06
AR-003,Ashley County,Arkansas,59.41,99,6.33,53.08
AR-005,Baxter County,Arkansas,69.95,130,26.51,43.44
AR-007,Benton County,Arkansas,48.55,86,3.2,45.35
AR-009,Boone County,Arkansas,56.63,122,12.93,43.7
AR-011,Bradley County,Arkansas,51.52,57,-0.5,52.02
AR-013,Calhoun County,Arkansas,52.69,69,1.02,51.67
AR-015,Carroll County,Arkansas,51.74,103,7.04,44.7
AR-017,Chicot County,Arkansas,59.76,97,6.8,52.96
AR-019,Clark County,Arkansas,56.46,92,4.83,51.63
AR-021,Clay County,Arkansas,62.57,121,14.76,47.81
AR-023,Cleburne County,Arkansas,63.85,120,13.78,50.07
AR-025,Cleveland County,Arkansas,49.83,55,-1.76,51.59
AR-027,Columbia County,Arkansas,53.34,78,2.15,51.19
AR-029,Conway County,Arkansas,63.44,123,14.35,49.09
AR-031,Craighead County,Arkansas,63.22,123,14.69,48.53
AR-033,Crawford County,Arkansas,57.05,109,9.31,47.74
AR-035,Crittenden County,Arkansas,68.95,127,18.95,50
AR-037,Cross County,Arkansas,65.49,123,15.11,50.38
AR-039,Dallas County,Arkansas,51.74,67,0.39,51.35
AR-041,Desha County,Arkansas,49.96,58,-1.53,51.49
AR-043,Drew County,Arkansas,51.85,59,-0.78,52.63
AR-045,Faulkner County,Arkansas,62.58,118,12.22,50.36
AR-047,Franklin County,Arkansas,57.75,111,9.62,48.13
AR-049,Fulton County,Arkansas,71.15,129,25.88,45.27
AR-051,Garland County,Arkansas,53.82,79,1.16,52.66
AR-053,Grant County,Arkansas,54.8,84,3.25,51.55
AR-055,Greene County,Arkansas,61.31,121,13.54,47.77
AR-057,Hempstead County,Arkansas,62.88,115,12.22,50.66
AR-059,Hot Spring County,Arkansas,52.42,76,0.02,52.4
AR-061,Howard County,Arkansas,59.1,96,7.06,52.04
AR-063,Independence County,Arkansas,68.06,127,19.66,48.4
AR-065,Izard County,Arkansas,70.52,130,24.75,45.77
AR-067,Jackson County,Arkansas,65.09,124,16.35,48.74
AR-069,Jefferson County,Arkansas,54.2,85,2.95,51.25
AR-071,Johnson County,Arkansas,63.7,122,14.23,49.47
AR-073,Lafayette County,Arkansas,59.16,106,9.21,49.95
AR-075,Lawrence County,Arkansas,61.44,121,14,47.44
AR-077,Lee County,Arkansas,63.19,115,12.07,51.12
AR-079,Lincoln County,Arkansas,48.96,45,-3.3,52.26
AR-081,Little River County,Arkansas,58.79,107,10.03,48.76
AR-083,Logan County,Arkansas,56.74,111,9.88,46.86
AR-085,Lonoke County,Arkansas,55.49,95,5.38,50.11
AR-087,Madison County,Arkansas,56.73,112,9.03,47.7
AR-089,Marion County,Arkansas,63.36,127,20.35,43.01
AR-091,Miller County,Arkansas,59.88,111,10.87,49.01
AR-093,Mississippi County,Arkansas,60,116,11.4,48.6
AR-095,Monroe County,Arkansas,56.46,99,5.86,50.6
AR-097,Montgomery County,Arkansas,65.83,117,13.33,52.5
AR-099,Nevada County,Arkansas,60.68,106,9.52,51.16
AR-101,Newton County,Arkansas,56.92,110,8.67,48.25
AR-103,Ouachita County,Arkansas,54.28,83,2.85,51.43
AR-105,Perry County,Arkansas,57.01,104,7.97,49.04
AR-107,Phillips County,Arkansas,58.3,101,6.57,51.73
AR-109,Pike County,Arkansas,61.26,99,8.28,52.98
AR-111,Poinsett County,Arkansas,64.77,123,15.63,49.14
AR-113,Polk County,Arkansas,62.18,105,9.32,52.86
AR-115,Pope County,Arkansas,59.95,117,10.53,49.42
AR-117,Prairie County,Arkansas,52,82,1.86,50.14
AR-119,Pulaski County,Arkansas,56.98,102,6.23,50.75
AR-121,Randolph County,Arkansas,60.64,118,13.41,47.23
AR-123,St. Francis County,Arkansas,64.81,119,13.89,50.92
AR-125,Saline County,Arkansas,55.57,87,3.36,52.21
AR-127,Scott County,Arkansas,61.95,117,13.55,48.4
AR-129,Searcy County,Arkansas,63.33,126,16.83,46.5
AR-131,Sebastian County,Arkansas,62.72,121,17.29,45.43
AR-133,Sevier County,Arkansas,60.55,108,9.89,50.66
AR-135,Sharp County,Arkansas,68.34,129,21.35,46.99
AR-137,Stone County,Arkansas,68.75,126,21.09,47.66
AR-139,Union County,Arkansas,54.07,75,1.82,52.25
AR-141,Van Buren County,Arkansas,63.66,120,13.06,50.6
AR-143,Washington County,Arkansas,55.6,108,8.47,47.13
AR-145,White County,Arkansas,58.7,108,8.45,50.25
AR-147,Woodruff County,Arkansas,58.09,110,8.15,49.94
AR-149,Yell County,Arkansas,54.47,95,6.18,48.29
CA-001,Alameda County,California,13.83,32,-4.97,18.8
CA-003,Alpine County,California,29.08,42,-7.15,36.23
CA-005,Amador County,California,28.93,48,-6.37,35.3
CA-007,Butte County,California,45.74,76,1.24,44.5
CA-009,Calaveras County,California,26.12,41,-8.23,34.35
CA-011,Colusa County,California,22.14,71,0.09,22.05
CA-013,Contra Costa County,California,13.64,30,-4.9,18.54
CA-015,Del Norte County,California,80.33,71,0.22,80.11
CA-017,El Dorado County,California,39.02,50,-5.71,44.73
CA-019,Fresno County,California,12.87,19,-6.77,19.64
CA-021,Glenn County,California,26.86,79,0.92,25.94
CA-023,Humboldt County,California,73.82,95,10.32,63.5
CA-025,Imperial County,California,0.51,2,-2.87,3.38
CA-027,Inyo County,California,2.91,6,-3.35,6.26
CA-029,Kern County,California,4.97,10,-4.11,9.08
CA-031,Kings County,California,4.69,12,-2.94,7.63
CA-033,Lake County,California,45.77,78,2.21,43.56
CA-035,Lassen County,California,20.77,79,0.31,20.46
CA-037,Los Angeles County,California,7.5,9,-8.1,15.6
CA-039,Madera County,California,19.52,58,-3.66,23.18
CA-041,Marin County,California,36.05,73,0.48,35.57
CA-043,Mariposa County,California,28.2,60,-4.7,32.9
CA-045,Mendocino County,California,53.14,73,1.43,51.72
CA-047,Merced County,California,8,26,-3.3,11.3
CA-049,Modoc County,California,21.03,94,2.91,18.12
CA-051,Mono County,California,12.28,39,-3.38,15.66
CA-053,Monterey County,California,14.42,33,-5.75,20.17
CA-055,Napa County,California,30.6,71,-0.56,31.16
CA-057,Nevada County,California,49.45,68,-1.02,50.47
CA-059,Orange County,California,6.06,7,-7.53,13.59
CA-061,Placer County,California,43.12,60,-2.75,45.87
CA-063,Plumas County,California,41.6,75,0.27,41.33
CA-065,Riverside County,California,3.26,4,-5.25,8.51
CA-067,Sacramento County,California,14.99,40,-3.74,18.73
CA-069,San Benito County,California,11.13,21,-5.67,16.8
CA-071,San Bernardino County,California,2.82,4,-4.06,6.88
CA-073,San Diego County,California,7.04,9,-7.27,14.31
CA-075,San Francisco County,California,21.77,55,-2.6,24.37
CA-077,San Joaquin County,California,10.56,35,-3.52,14.08
CA-079,San Luis Obispo County,California,10.63,21,-6.59,17.22
CA-081,San Mateo County,California,22.46,44,-6.29,28.75
CA-083,Santa Barbara County,California,9.2,9,-9.69,18.89
CA-085,Santa Clara County,California,18.15,43,-5.03,23.18
CA-087,Santa Cruz County,California,24.01,33,-9.14,33.15
CA-089,Shasta County,California,46.91,86,4.91,42
CA-091,Sierra County,California,42.9,62,-2.97,45.87
CA-093,Siskiyou County,California,41.94,83,3.04,38.9
CA-095,Solano County,California,17.29,54,-2.55,19.84
CA-097,Sonoma County,California,43.93,77,1.8,42.13
CA-099,Stanislaus County,California,10.24,35,-3.44,13.68
CA-101,Sutter County,California,18.43,65,-0.59,19.02
CA-103,Tehama County,California,38.02,76,1.44,36.58
CA-105,Trinity County,California,64.09,87,6.49,57.6
CA-107,Tulare County,California,13.83,15,-8.07,21.9
CA-109,Tuolumne County,California,33.59,49,-7.36,40.95
CA-111,Ventura County,California,9.04,8,-11.42,20.46
CA-113,Yolo County,California,18.47,59,-1.58,20.05
CA-115,Yuba County,California,38.56,76,0.76,37.8
CO-001,Adams County,Colorado,14.81,61,-0.31,15.12
CO-003,Alamosa County,Colorado,13.28,117,2.93,10.35
CO-005,Arapahoe County,Colorado,15.22,57,-0.63,15.85
CO-007,Archuleta County,Colorado,19.7,43,-3.65,23.35
CO-009,Baca County,Colorado,17.86,89,1.93,15.93
CO-011,Bent County,Colorado,14.42,84,0.58,13.84
CO-013,Boulder County,Colorado,18.1,34,-1.93,20.03
CO-014,Broomfield County,Colorado,14.29,58,-0.41,14.7
CO-015,Chaffee County,Colorado,17.68,70,0.11,17.57
CO-017,Cheyenne County,Colorado,13.45,43,-1.88,15.33
CO-019,Clear Creek County,Colorado,23.89,36,-2.07,25.96
CO-021,Conejos County,Colorado,19.13,91,1.93,17.2
CO-023,Costilla County,Colorado,19.09,87,1.53,17.56
CO-025,Crowley County,Colorado,12.73,86,0.77,11.96
CO-027,Custer County,Colorado,19.4,53,-1.04,20.44
CO-029,Delta County,Colorado,14.13,25,-3.52,17.65
CO-031,Denver County,Colorado,13.76,48,-1.21,14.97
CO-033,Dolores County,Colorado,18.36,27,-4.95,23.31
CO-035,Douglas County,Colorado,17.98,65,-0.2,18.18
CO-037,Eagle County,Colorado,20.34,23,-3.66,24
CO-039,Elbert County,Colorado,18.69,95,2.17,16.52
CO-041,El Paso County,Colorado,17.68,92,1.7,15.98
CO-043,Fremont County,Colorado,14.58,77,0.33,14.25
CO-045,Garfield County,Colorado,17.36,11,-5.13,22.49
CO-047,Gilpin County,Colorado,20.81,34,-2.01,22.82
CO-049,Grand County,Colorado,20.01,35,-2.32,22.33
CO-051,Gunnison County,Colorado,21.08,40,-2.12,23.2
CO-053,Hinsdale County,Colorado,28.07,50,-2.79,30.86
CO-055,Huerfano County,Colorado,18.43,78,0.57,17.86
CO-057,Jackson County,Colorado,19.96,30,-3.14,23.1
CO-059,Jefferson County,Colorado,17.03,48,-1.11,18.14
CO-061,Kiowa County,Colorado,13.73,60,-0.46,14.19
CO-063,Kit Carson County,Colorado,16.19,57,-0.6,16.79
CO-065,Lake County,Colorado,21.99,33,-2.2,24.19
CO-067,La Plata County,Colorado,19.73,42,-3.64,23.37
CO-069,Larimer County,Colorado,17.87,38,-2.05,19.92
CO-071,Las Animas County,Colorado,17.92,97,1.67,16.25
CO-073,Lincoln County,Colorado,15.63,94,1.4,14.23
CO-075,Logan County,Colorado,15.25,51,-1.35,16.6
CO-077,Mesa County,Colorado,13.29,27,-3.59,16.88
CO-079,Mineral County,Colorado,25.49,34,-5.03,30.52
CO-081,Moffat County,Colorado,10.04,7,-4.81,14.85
CO-083,Montezuma County,Colorado,14.63,43,-2.52,17.15
CO-085,Montrose County,Colorado,12.29,25,-3.2,15.49
CO-087,Morgan County,Colorado,15.86,95,1.39,14.47
CO-089,Otero County,Colorado,14.57,90,1.21,13.36
CO-091,Ouray County,Colorado,18.79,32,-3.53,22.32
CO-093,Park County,Colorado,15.66,30,-1.67,17.33
CO-095,Phillips County,Colorado,19.7,96,1.79,17.91
CO-097,Pitkin County,Colorado,24.46,22,-4.66,29.12
CO-099,Prowers County,Colorado,15.73,79,0.61,15.12
CO-101,Pueblo County,Colorado,14.27,81,0.74,13.53
CO-103,Rio Blanco County,Colorado,14.83,13,-4.01,18.84
CO-105,Rio Grande County,Colorado,16.12,86,1.56,14.56
CO-107,Routt County,Colorado,21.43,20,-3.6,25.03
CO-109,Saguache County,Colorado,17.03,79,0.44,16.59
CO-111,San Juan County,Colorado,36.41,43,-5.29,41.7
CO-113,San Miguel County,Colorado,15.56,27,-3.51,19.07
CO-115,Sedgwick County,Colorado,18.15,79,0.07,18.08
CO-117,Summit County,Colorado,23.3,33,-3.18,26.48
CO-119,Teller County,Colorado,18.24,62,-0.89,19.13
CO-121,Washington County,Colorado,16.1,65,-0.36,16.46
CO-123,Weld County,Colorado,13.03,49,-0.8,13.83
CO-125,Yuma County,Colorado,17.31,68,-0.21,17.52
CT-001,Fairfield County,Connecticut,39.63,18,-8.16,47.79
CT-003,Hartford County,Connecticut,43.18,38,-3.31,46.49
CT-005,Litchfield County,Connecticut,44.29,40,-3.89,48.18
CT-007,Middlesex County,Connecticut,41.99,33,-4.77,46.76
CT-009,New Haven County,Connecticut,42.52,34,-4.98,47.5
CT-011,New London County,Connecticut,39.68,28,-5.97,45.65
CT-013,Tolland County,Connecticut,41.4,34,-4.22,45.62
CT-015,Windham County,Connecticut,40.62,30,-5.1,45.72
DE-001,Kent County,Delaware,33.55,8,-9.47,43.02
DE-003,New Castle County,Delaware,36.29,18,-6.89,43.18
DE-005,Sussex County,Delaware,36.49,12,-7.09,43.58
FL-001,Alachua County,Florida,55.21,85,2.66,52.55
FL-003,Baker County,Florida,52.73,80,1.24,51.49
FL-005,Bay County,Florida,56.95,62,-1.57,58.52
FL-007,Bradford County,Florida,56,93,3.75,52.25
FL-009,Brevard County,Florida,49.29,67,-1.17,50.46
FL-011,Broward County,Florida,50.05,31,-6.97,57.02
FL-013,Calhoun County,Florida,57.56,67,-0.57,58.13
FL-015,Charlotte County,Florida,52.49,76,1.65,50.84
FL-017,Citrus County,Florida,50.51,50,-2.78,53.29
FL-019,Clay County,Florida,58.8,104,6.97,51.83
FL-021,Collier County,Florida,49.43,52,-2.64,52.07
FL-023,Columbia County,Florida,51.86,74,0.38,51.48
FL-027,DeSoto County,Florida,54.44,83,3.11,51.33
FL-029,Dixie County,Florida,54.17,67,0.52,53.65
FL-031,Duval County,Florida,60.56,116,10.37,50.19
FL-033,Escambia County,Florida,61.04,66,-1.24,62.28
FL-035,Flagler County,Florida,48.58,49,-3.24,51.82
FL-037,Franklin County,Florida,61.65,90,3.4,58.25
FL-039,Gadsden County,Florida,56.64,75,0.08,56.56
FL-041,Gilchrist County,Florida,54.21,73,1.5,52.71
FL-043,Glades County,Florida,48.22,55,-2.07,50.29
FL-045,Gulf County,Florida,59.66,73,1.15,58.51
FL-047,Hamilton County,Florida,53.12,81,1.3,51.82
FL-049,Hardee County,Florida,56.51,95,4.05,52.46
FL-051,Hendry County,Florida,47.74,49,-4.11,51.85
FL-053,Hernando County,Florida,53.34,68,-0.15,53.49
FL-055,Highlands County,Florida,50.47,74,-0.01,50.48
FL-057,Hillsborough County,Florida,63.14,110,10.85,52.29
FL-059,Holmes County,Florida,53.55,45,-4.14,57.69
FL-061,Indian River County,Florida,48.09,45,-4.36,52.45
FL-063,Jackson County,Florida,57.05,80,2.36,54.69
FL-065,Jefferson County,Florida,53.25,55,-1.81,55.06
FL-067,Lafayette County,Florida,56.11,77,1.74,54.37
FL-069,Lake County,Florida,48.53,48,-2.34,50.87
FL-071,Lee County,Florida,51.54,70,1.54,50
FL-073,Leon County,Florida,55,62,-2.22,57.22
FL-075,Levy County,Florida,53.42,69,0.49,52.93
FL-077,Liberty County,Florida,58.77,69,-0.07,58.84
FL-079,Madison County,Florida,54.21,67,0.64,53.57
FL-081,Manatee County,Florida,63.03,115,10.52,52.51
FL-083,Marion County,Florida,48.16,38,-4.54,52.7
FL-085,Martin County,Florida,49.63,50,-4.46,54.09
FL-086,Miami-Dade County,Florida,48.81,34,-6.29,55.1
FL-087,Monroe County,Florida,42.79,23,-8.04,50.83
FL-089,Nassau County,Florida,57.51,107,6.97,50.54
FL-091,Okaloosa County,Florida,56.22,47,-4.48,60.7
FL-093,Okeechobee County,Florida,48.76,54,-2.05,50.81
FL-095,Orange County,Florida,50.79,76,0.43,50.36
FL-097,Osceola County,Florida,46.49,42,-3.85,50.34
FL-099,Palm Beach County,Florida,47.71,29,-9.17,56.88
FL-101,Pasco County,Florida,58.47,99,5.47,53
FL-103,Pinellas County,Florida,62.05,114,10.54,51.51
FL-105,Polk County,Florida,53.56,82,1.85,51.71
FL-107,Putnam County,Florida,55.27,82,2.15,53.12
FL-109,St. Johns County,Florida,57.41,100,6.45,50.96
FL-111,St. Lucie County,Florida,52.14,65,-0.64,52.78
FL-113,Santa Rosa County,Florida,58.63,54,-3.43,62.06
FL-115,Sarasota County,Florida,63.83,116,11.77,52.06
FL-117,Seminole County,Florida,53.25,85,2.75,50.5
FL-119,Sumter County,Florida,49.94,52,-2.37,52.31
FL-121,Suwannee County,Florida,55.66,84,2.53,53.13
FL-123,Taylor County,Florida,54.31,58,-1.26,55.57
FL-125,Union County,Florida,53.39,82,1.7,51.69
FL-127,Volusia County,Florida,50.99,68,0.11,50.88
FL-129,Wakulla County,Florida,56.95,64,-1.22,58.17
FL-131,Walton County,Florida,56.5,54,-3.65,60.15
FL-133,Washington County,Florida,55.06,58,-2.29,57.35
GA-001,Appling County,Georgia,54.87,111,6.96,47.91
GA-003,Atkinson County,Georgia,52.73,95,4.02,48.71
GA-005,Bacon County,Georgia,55.72,109,7.57,48.15
GA-007,Baker County,Georgia,50.05,54,-1.66,51.71
GA-009,Baldwin County,Georgia,57.44,120,11.09,46.35
GA-011,Banks County,Georgia,47.19,38,-5.63,52.82
GA-013,Barrow County,Georgia,52.17,70,1.62,50.55
GA-015,Bartow County,Georgia,50.87,61,-0.29,51.16
GA-017,Ben Hill County,Georgia,51.55,91,4.05,47.5
GA-019,Berrien County,Georgia,50.32,78,1.93,48.39
GA-021,Bibb County,Georgia,54.57,110,8.23,46.34
GA-023,Bleckley County,Georgia,49,78,2.12,46.88
GA-025,Brantley County,Georgia,55.88,102,6.04,49.84
GA-027,Brooks County,Georgia,48.99,51,-2.89,51.88
GA-029,Bryan County,Georgia,54.44,102,5.55,48.89
GA-031,Bulloch County,Georgia,57.54,117,10.06,47.48
GA-033,Burke County,Georgia,52.43,111,7.04,45.39
GA-035,Butts County,Georgia,61.86,122,12.62,49.24
GA-037,Calhoun County,Georgia,49.61,45,-2.26,51.87
GA-039,Camden County,Georgia,54.71,95,3.84,50.87
GA-043,Candler County,Georgia,55.93,116,9.02,46.91
GA-045,Carroll County,Georgia,57.99,88,4.56,53.43
GA-047,Catoosa County,Georgia,52.06,60,-0.87,52.93
GA-049,Charlton County,Georgia,52.38,86,2.18,50.2
GA-051,Chatham County,Georgia,54.66,104,5.67,48.99
GA-053,Chattahoochee County,Georgia,53.97,89,5.35,48.62
GA-055,Chattooga County,Georgia,59.7,92,4.9,54.8
GA-057,Cherokee County,Georgia,55.53,77,2.06,53.47
GA-059,Clarke County,Georgia,48.12,57,-1.65,49.77
GA-061,Clay County,Georgia,50.95,50,-1.23,52.18
GA-063,Clayton County,Georgia,61.85,114,11.88,49.97
GA-065,Clinch County,Georgia,48.9,60,-0.85,49.75
GA-067,Cobb County,Georgia,53.72,79,2.64,51.08
GA-069,Coffee County,Georgia,55.59,113,7.44,48.15
GA-071,Colquitt County,Georgia,47.68,47,-2.48,50.16
GA-073,Columbia County,Georgia,44.88,60,-1.03,45.91
GA-075,Cook County,Georgia,48.13,61,-1.12,49.25
GA-077,Coweta County,Georgia,56.53,92,5.34,51.19
GA-079,Crawford County,Georgia,53.41,96,5.4,48.01
GA-081,Crisp County,Georgia,45.84,56,-1.13,46.97
GA-083,Dade County,Georgia,54.82,69,0.71,54.11
GA-085,Dawson County,Georgia,61.66,76,2.38,59.28
GA-087,Decatur County,Georgia,54.41,75,0.85,53.56
GA-089,DeKalb County,Georgia,60.52,111,10.13,50.39
GA-091,Dodge County,Georgia,47.23,65,-0.15,47.38
GA-093,Dooly County,Georgia,47.07,60,-0.06,47.13
GA-095,Dougherty County,Georgia,48.36,59,-1.04,49.4
GA-097,Douglas County,Georgia,56.27,86,4.42,51.85
GA-099,Early County,Georgia,49.75,44,-3.29,53.04
GA-101,Echols County,Georgia,50.51,67,-0.36,50.87
GA-103,Effingham County,Georgia,56.92,114,8.73,48.19
GA-105,Elbert County,Georgia,45.99,55,-2.3,48.29
GA-107,Emanuel County,Georgia,52.57,108,6.25,46.32
GA-109,Evans County,Georgia,55.71,114,8.25,47.46
GA-111,Fannin County,Georgia,61.92,71,1.94,59.98
GA-113,Fayette County,Georgia,58.97,109,8.98,49.99
GA-115,Floyd County,Georgia,54.32,78,2.27,52.05
GA-117,Forsyth County,Georgia,58.21,88,4.73,53.48
GA-119,Franklin County,Georgia,40.64,21,-9.59,50.23
GA-121,Fulton County,Georgia,58.5,100,7.66,50.84
GA-123,Gilmer County,Georgia,65.44,81,3.98,61.46
GA-125,Glascock County,Georgia,50.04,87,3.31,46.73
GA-127,Glynn County,Georgia,53.29,86,2.59,50.7
GA-129,Gordon County,Georgia,57.53,85,4.79,52.74
GA-131,Grady County,Georgia,51.97,58,-1.82,53.79
GA-133,Greene County,Georgia,50.64,81,2.8,47.84
GA-135,Gwinnett County,Georgia,58.36,95,7.2,51.16
GA-137,Habersham County,Georgia,61.63,55,-1.93,63.56
GA-139,Hall County,Georgia,56.89,78,2.32,54.57
GA-141,Hancock County,Georgia,53.62,103,6.57,47.05
GA-143,Haralson County,Georgia,55.17,76,2.01,53.16
GA-145,Harris County,Georgia,56.46,92,5.16,51.3
GA-147,Hart County,Georgia,43.03,36,-6.01,49.04
GA-149,Heard County,Georgia,57.58,89,4.68,52.9
GA-151,Henry County,Georgia,61.08,115,11.23,49.85
GA-153,Houston County,Georgia,50.64,86,3.61,47.03
GA-155,Irwin County,Georgia,51.73,93,4.17,47.56
GA-157,Jackson County,Georgia,49.89,59,-0.56,50.45
GA-159,Jasper County,Georgia,64.26,126,15.39,48.87
GA-161,Jeff Davis County,Georgia,54.58,110,7.27,47.31
GA-163,Jefferson County,Georgia,51.3,99,5.19,46.11
GA-165,Jenkins County,Georgia,53.63,110,7.44,46.19
GA-167,Johnson County,Georgia,51.78,99,5.49,46.29
GA-169,Jones County,Georgia,58.18,123,11.23,46.95
GA-171,Lamar County,Georgia,59.22,113,9.43,49.79
GA-173,Lanier County,Georgia,49.71,68,0.17,49.54
GA-175,Laurens County,Georgia,48.86,79,2.23,46.63
GA-177,Lee County,Georgia,47.61,55,-1.04,48.65
GA-179,Liberty County,Georgia,51.9,85,2.76,49.14
GA-181,Lincoln County,Georgia,45.44,53,-1.56,47
GA-183,Long County,Georgia,52.36,92,3.46,48.9
GA-185,Lowndes County,Georgia,49.97,65,-0.82,50.79
GA-187,Lumpkin County,Georgia,64.07,69,1.48,62.59
GA-189,McDuffie County,Georgia,47.07,65,0.26,46.81
GA-191,McIntosh County,Georgia,52.66,84,2.45,50.21
GA-193,Macon County,Georgia,48.99,73,0.94,48.05
GA-195,Madison County,Georgia,46.69,48,-2.85,49.54
GA-197,Marion County,Georgia,52.18,80,2.76,49.42
GA-199,Meriwether County,Georgia,54.97,83,3.93,51.04
GA-201,Miller County,Georgia,52.35,62,-0.86,53.21
GA-205,Mitchell County,Georgia,49.33,54,-1.39,50.72
GA-207,Monroe County,Georgia,58.1,120,9.7,48.4
GA-209,Montgomery County,Georgia,51.27,96,4.83,46.44
GA-211,Morgan County,Georgia,58.12,116,9.16,48.96
GA-213,Murray County,Georgia,62.28,96,6.09,56.19
GA-215,Muscogee County,Georgia,55.27,91,5.71,49.56
